ID	Year	Title	Singer	Lyric
1670	2007	사랑이 그래요	오종혁	아니요 많이 고민했어요 아니요 이젠 사랑안해요 아니요 내가 반했던 표정을 지으며 몇 번을 잡아도 대답은 같죠 아니요 나도 가슴아파요 아니요 그래도 가주세요 아니요 다른 사람이 있지는 않지만 그만 자리를 비워주세요 사랑이 그래요 이별이 그래요 부르지 않아도 어느새 끝이 와있죠 마음이 그래요 조금만 힘들어 지면 단 한순간에 변하는걸요 아니요 잊고 싶진 않아요 아니요 많이 그리울테죠 아니요 헛된 기대 속에 살아보아도 돌아가주지 않을 거에요 사랑이 그렇게 이별이 그렇게 아프게 하는데 왜 자꾸 나를 안아요 그렇게 약해서 그토록 겁이 많아서 어떻게 나를 미워하나요 사랑을 안다고 이별을 안다고 웃으며 말하는 세월이 지난 그날엔 차갑던 내 맘을 조금은 이해할까요 버려지기 전에 그댈 보낸 부족한 나를 그댄 나보다 더 좋은 사람과 행복하세요 펼치기
1671	2007	사랑의 인사	씨야	비내리는 거릴 좋아 했었죠 우산없이 나와 함께 걸었죠 다시 내리는 비에 그대 생각나 눈물날 것 같은데 둘이 걷다보면 나를 위해서 습관처럼 왼쪽 편에 세웠죠 내 여자라고 내가 지켜야 한다고 버릇처럼 말했죠 좋은 사람 꼭 만날 거라 했는데 그 약속 지키지 못할 것 같아 내겐 그대가 하나뿐이라 다른 사랑 못할 것 같아요 이제는 나를 찾아오지 말라고 가슴에 멍드는 말을 하고서 지나가는 발소리 그대이기를 원하고 또 원하죠 가끔 그대 어깨 기대 잠들면 아무 말도 없이 안아주었죠 고마웠다고 이젠 말할수 있는데 그댄 어디 있나요 좋은 사람 꼭 만날 거라 했는데 그 약속 지키지 못할 것 같아 내겐 그대가 하나뿐이라 다른 사랑 못할 것 같아요 이제는 나를 찾아오지 말라고 가슴에 멍드는 말을 하고서 지나가는 발소리 그대이기를 원하고 또 원하죠 보고파 소리쳐봐도 그리워 불러도 닿을 수가 없는 그댄가봐 이젠 나를 잊었나봐 그대가 못난 바보라고 할까봐 내 사랑 너무나 아낀 것 같아 괜한 자존심 하나 때문에 사랑한단 말도 못했어요 못잊어 그립다는 말도 못하고 그대가 나를 또 찾지 않을까 지나가는 발소리 그대이기를 원하고 또 원하죠 펼치기
1672	2007	내 사람입니다	더 넛츠 (The NuTs)	뵙고 싶었죠 당신이군요 그녀의 마음 흔든 그 사람 못났다 웃어도 좋아요 염치없지만 당신께 이렇게 무릎 꿇어요 내 사랑입니다 목숨 같은 내 여자입니다 부탁해요 부탁해요 그녈 흔들지 마요 내 전부입니다 그녀 없인 난 무너집니다 도와줘요 떠나줘요 그녀가 없어도 당신은 살잖아요 나는 안돼요 가진 게 없죠 그래요 나는 보잘 것 없죠 당신에 비해 하지만 내 안에 눈물은 팔아서라도 그녀를 행복케 해줄 거예요 내 전부입니다 그녀 없이 나 무너집니다 도와줘요 떠나줘요 그녀가 없어도 당신은 살잖아요 나는 안돼요 내 눈을 원하면 그대가 가져요 심장을 원하면 얼마든 가져요 내 숨을 원하면 그것도 가져요 그녀만은 하나만은 나에게서 제발 데려가지 말아요 날 울리지 마요 난 사랑합니다 그녀만을 참 사랑합니다 단 한 사람 단 한 사람 그녀가 있기에 숨 쉬며 살아가는 남자입니다 펼치기
1673	2007	Love Love Love (Feat. Yoong Jin Of Casker)	에픽하이 (EPIK HIGH)	밤 12시 술 취해 지친 목소리 새벽 2시 차갑게 꺼진 전화기 아무도 내 맘을 모르죠 I can't stop Love Love Love 아파도 계속 반복하죠 I can't stop Love Love Love 있나요 사랑해본 적 영화처럼 첫 눈에 반해본 적 전화기를 붙들고 밤새본 적 세상에 자랑해본 적 쏟아지는 비속에서 기다려본 적 그를 향해 미친듯이 달려본 적 몰래 지켜본적 미쳐본적 다 보면서도 못본 척 있겠죠 사랑해본 적 기념일 때문에 가난해본 적 잘하고도 미안해 말해본 적 연애편지로 날 새본 적 가족과의 약속을 미뤄본 적 아프지말라 신께 빌어본 적 친굴 피해본 적 잃어본 적 가는 뒷모습 지켜본 적 can't stop love 미친듯 사랑했는데 왜 정말 난 잘해줬는데 왜 모든걸 다 줬었는데 you got me going crazy can't stop love 죽도록 사랑했는데 왜 내 몸과 맘을 다 줬는데 모든걸 잃어버렸는데 어떻게 아무도 내 맘을 모르죠 I can't stop Love Love Love 아파도 계속 반복하죠 I can't stop Love Love Love 있나요 이별해본 적 빗물에 화장을 지워내본 적 긴 생머리 잘라내본 적 끊은 담배를 쥐어본 적 혹시라도 마주칠까 자릴 피해본 적 보내지도 못할 편지 적어본 적 술에 만취되서 전화 걸어본 적 여보세요 입이 얼어본 적 있겠죠 이별해본 적 사랑했던 만큼 미워해본 적 읽지도 못한 편지 찢어본 적 잊지도 못할 전화번호 지워본 적 기념일을 혼자 챙겨본 적 사진들을 다 불태워본 적 이 세상에 모든 이별 노래가 당신의 얘길꺼라 생각해본 적 can't stop love 미친듯 사랑했는데 왜 정말 난 잘해줬는데 왜 모든걸 다 줬었는데 you got me going crazy can't stop love 죽도록 사랑했는데 왜 내 몸과 맘을 다 줬는데 모든걸 잃어버렸는데 어떻게 아무도 내 맘을 모르죠 I can't stop Love Love Love 아파도 계속 반복하죠 I can't stop Love Love Love 바보처럼 울고 또 술에 취하고 친구를 붙잡고 그 사람을 욕하고 시간이 지나고 또 술에 취하고 전화기를 붙잡고 say love 아무도 내 맘을 모르죠 I can't stop Love Love Love 아파도 계속 반복하죠 I can't stop Love Love Love 아무도 내 맘을 모르죠 (사실은 당신만 모르죠) 아파도 계속 반복하죠 이러다 언젠가 다시 마주치겠죠 펼치기
1674	2007	사랑..그게 뭔데	양파	무슨 뜻인 건가요 지금 한 그 말 잊으라는 지우라는 차가운 한 마디 믿어지지 않아요 거짓말 같아 왜 우리가 왜 우리가 헤어져야 해 제발 말해줘요 잘못 들은 거라고 이러다 내 가슴이 터지기 전에 대체 네가 뭔데 날 울려 날 울려 어떻게 네가 날 떠나가 이렇게 버릴걸 왜 나를 가졌니 사랑 그게 뭔데 이토록 가슴에 힘겨운 상처만 남겨놔 너 아닌 누구도 이제 다신 품을 수 없게 나를 알잖아요 여린 사람이란 걸 왜 기어코 자꾸 날 독해지게 해 대체 네가 뭔데 날 울려 날 울려 어떻게 네가 날 떠나가 이렇게 버릴걸 왜 나를 가졌니 사랑 그게 뭔데 이토록 가슴에 힘겨운 상처만 남겨놔 너 아닌 누구도 이제 다신 품을 수 없게 도대체 어쩌라고 날 더러 날 더러 왜 나를 미치게 만들어 네까짓 게 뭔데 날 아프게 해 그런 너를 위해 지금껏 모든 걸 다 줬던 내가 난 더 미워 그런 널 아직도 사랑하는 내가 더 미워 사랑해 사랑해 사랑해 사랑해 아직도 너를 사랑해 사랑해 사랑해 영원히 돌아와 돌아와 나의 곁으로 제발 펼치기
1675	2007	기다릴게...	타이푼	다가가면 다시 멀어지고 손 내밀면 그저 사라지는 너의 기억 속에 사라진 나 또 한숨에 버려진 나 하루하루 힘든걸 어떡해 니 생각에 때론 울기도 해 또 바보처럼 난 멍하니 널 살아가며 기억해 가슴에 담아둔 너의 모습 또 눈물에 뒤섞인 내 얼굴 더 많은 시간이 필요한지 단 하루도 버틸 수 없잖아 돌아와 줘 돌아와 줘 단 하루도 잊지 못해 다 시간이 지난 후 잊혀질 땐 그땐 더 그립겠지 기다릴게 기다릴게 난 너 없인 안되잖아 사랑해 사랑해 내곁엔 없어도 널 끝까지 기다릴게 아무일도 없는 듯 살아가 애써 웃는 내 모습이 싫어 그 시간속에 내 모습까지 살아가며 지워가 가슴에 담아둔 너의 모습 또 눈물에 뒤섞인 내 얼굴 더 많은 시간이 필요한지 단 하루도 버틸 수 없잖아 돌아와 줘 돌아와 줘 단 하루도 잊지 못해 다 시간이 지난 후 잊혀질 때 그땐 더 그립겠지 기다릴게 기다릴게 난 너 없인 안되잖아 사랑해 사랑해 내곁엔 없어도 널 끝까지 기다릴게 난 하루도 아니 일분 일초도 너 없는 아픔 참아낼 수 없어 내 심장엔 아직 니가 있어 깊은 상처 남겨둔 채 날 떠나간 널 기억해 내게 남은 너의 모습 지워질 때 너를 위한 기다림도 끝이 나겠지 돌아와 줘 돌아와 줘 단 하루도 잊지 못해 다 시간이 지난 후 잊혀질 때 그땐 더 그립겠지 기다릴게 기다릴게 난 너 없인 안되잖아 사랑해 사랑해 내곁엔 없어도 널 끝까지 기다릴게 펼치기
1676	2007	Dirty Cash	BIGBANG	눈뜨면 뭐가 돈 될까 머리 또 굴리지 dirty cash에 배부른 니 주머니 제발 좀 작작해 독 같은 dirty money 부모형제와 친구마저도 버린 거니 학교에선 하얀 마음대신 하얀 봉투들이 사랑이고 독 같은 dirty money 사과 하나 없는 사과 상자 속엔 비열한 자들의 욕심이 가득해 내 숨을 막는 dirty cash 없으면 없는 대로 행복하게 살자 미친 소릴까 내 꿈을 막는 dirty cash 행복의 기준마저 돈이 되는 세상 내 꿈은 얼마 독같은 dirty money 도심에 깔린 바다 속엔 고기 없고 넘치는 소리바다 속엔 양심 없소 한탕주의와 거저먹는 것이 만연한 이 사회가 과연 내 나라가 맞나 예쁜 교복을 가방에 넣고 밤거리로 찾아 헤매는 돈 독 같은 dirty money 부모 제사상 앞에 싸움판이네 부모형제보다 돈이 더 중요해 내 숨을 막는 dirty cash 없으면 없는 대로 행복하게 살자 미친 소릴까 내 꿈을 막는 dirty cash 행복의 기준마저 돈이 되는 세상 내 꿈은 얼마 모두들 예예예 도대체 이게 뭐니 독 같은 세상에서 깨어나 어서 모두들 예예예 독같은 dirty money 니 꿈을 이뤄 let's go 돈 놓고 돈 먹고 머리 쓰다 욕먹고 더러운 돈 때문에 이 사회가 썩고 어른 아이 할 것 없이 다 꿈을 팔고 이 세상은 돼지들의 보물창고 너의 꿈이 이렇게 변할 수 있어 백원 하나에 기뻐하던 난 어디 있어 돈이 나를 바꿔 너와 우릴 바꿔 미친 세상 너무나 바뻐 Dirty dirty Say money money no i don't want you're dirty cash 있어도 불행해 보이는 너완 달라 있으면 뭘 해 no i don't need you're diryt cash 평생을 돈에 노예처럼 살아봐야 잃은 건 넌데 내 숨을 막는 dirty cash 없으면 없는 대로 행복하게 살자 미친 소릴까 네 꿈을 막는 dirty cash 행복의 기준마저 돈이 되는 세상 내 꿈은 얼마 내 숨을 막는 dirty cash 없으면 없는대로 행복하게 살자 미친자들아 네 꿈을 막는 dirty cash 행복의 기준마저 돈이 되는 세상 내 꿈은 얼마 펼치기
1677	2007	Tell me (Sampling From `Two Of Hearts`)	원더걸스	너도 날 좋아할 줄은 몰랐어 어쩌면 좋아 너무나 좋아 꿈만 같아서 나 내 자신을 자꾸 꼬집어봐 너무나 좋아 네가 날 혹시 안 좋아할까봐 혼자 얼마나 애태운지 몰라 그런데 니가 날 사랑한다니 어머나 다시 한 번 말해봐 Tell me tell me tell tell tell tell tell tell me 나를 사랑한다고 날 기다려왔다고 tell me tell me tell tell tell tell tell tell me 내가 필요하다 말해 말해줘요 tell me tell me tell tell tell tell tell tell me 자꾸만 듣고 싶어 계속 내게 말해줘 tell me tell me tell tell tell tell tell tell me 꿈이 아니라고 말해 말해줘요 어쩜 내 가슴이 이렇게 뛰니 가슴이 정말 터질 것 같아 네가 날 볼 때면 전기에 감전된 사람처럼 전기가 올라 얼마나 오래 기다린지 몰라 얼마나 오래 꿈꿨는지 몰라 그런데 네가 날 사랑한다니 어머나 다시 한 번 말해봐 Tell me tell me tell tell tell tell tell tell me 나를 사랑한다고 날 기다려왔다고 tell me tell me tell tell tell tell tell tell me 내가 필요하다 말해 말해줘요 tell me tell me tell tell tell tell tell tell me 자꾸만 듣고 싶어 계속 내게 말해줘 tell me tell me tell tell tell tell tell tell me 꿈이 아니라고 말해 말해줘요 tell me tell me tell me you want me want me want me too Tell me tell me tell me you love me too love me too 얼마나 오래 기다린지 몰라 얼마나 오래 꿈꿨는지 몰라 그런데 네가 날 사랑한다니 어머나 다시 한 번 말해봐 Tell me tell me tell tell tell tell tell tell me 나를 사랑한다고 날 기다려왔다고 tell me tell me tell tell tell tell tell tell me 내가 필요하다 말해 말해줘요 tell me tell me tell tell tell tell tell tell me 자꾸만 듣고 싶어 계속 내게 말해줘 tell me tell me tell tell tell tell tell tell me 꿈이 아니라고 말해 말해줘요 Tell me tell me tell tell tell tell tell tell me tell tell tell tell tell tell me tell me tell me 펼치기
1678	2007	유혹의 소나타	아이비	내 손만 잡으려말고 날 안아봐 두 눈 다 꼭 감은채로 느낌을 봐 가슴이 참 복잡할 땐 날 바라봐 난 널 유혹하는 거란다 손발을 Do It 단 둘이 둘이 이 밤을 Take It 달빛을 켜서 네 맘을 비춰 자 내게 보여줘 한순간 숨 막힐 듯한 네 표정과 한숨만 푹 쉬고 마는 입술을 봐 겁먹기 딱 편한 매력 난 있지만 다 널 유혹 하는 거란다 손발을 Do It 단 둘이 둘이 이 밤을 Take It 달빛을 켜서 네 맘을 비춰 자 내게 보여줘 Baby U Don't Have To Worry Everything's Alright 손발을 Do It 단 둘이 둘이 이 밤을 Take It One One n Two 이제부터 우리 둘 의 시간 Three n Four 아직 밤은 깊어 Five n Six 나를 가져가게 놔둘 시간 Seven Tonight Gotta Make up Ur Mind I GOTTA Do It So pretty pretty I'm Gonna Make It 온몸을 던져 진하게 Touch YA 유혹의 SONATA Baby U Don't Have To Worry Everything's Alright 손발을 Do IT 단 둘이 둘이 이 밤을 Take It 어쩜 이런 기회를 잡고 나를 만나러 왔니 어떤 이도 찾지 못하게 숨겨온 내 사랑 더 빨리 Do IT 단 둘이 둘이 눈길을 Take It 두 손을 펴서 두 팔을 벌려 자 나를 감싸줘 손발을 Do It 단 둘이 둘이 이 밤을 Take It 달빛을 켜서 네 맘을 비춰 자 내게 보여줘 Baby U Don't Have To Worry Everything's Alright 선택은 빨리 한 순간 뿐인 기회는 지금 YO 펼치기
1679	2007	봄이여 오라 (Feat. 유리)	MC 스나이퍼	나의 눈물로 얼룩이 진 얼굴을 소매로 닦고 부서져버린 모든 것이 하루의 경계선을 잃고 나 새로운 아침을 열 수 없어 울먹이며 돌아오기를 기다리는 시간을 내다버려 알 수 없이 울어대는 내 방 시계의 초침과 슬픔 속에 피어난 이 알 수 없는 혼란 이윽고 또 쏟아지는 눈물의 꽃을 달래보아도 막연하게 기다림들이 날 기다리고 있죠 현실의 흔적을 찾아 기적을 만들어 내리라 새들은 알고있을까 그리운 당신의 목소리 떠나지 않는 메아리 되어 내 맘을 비추는 봄의 빛 이 계절을 흘려 보내며 봄이여 내게 오라 봄이여 아득한 봄이여 두눈을 감으면 그 곳의 사랑을 주었던 그대의 아련한 그 목소리가 들려 고개를 떨구어 떨어뜨린 눈물이 땅에 뒹구네 얼어붙은 달빛조차 제 방을 녹이지 못해 구름 뒤에 석양 또한 제 감정을 속이려 들 때 새들마저 바람 위로 펼치지 않는 날개 비밀을 간직한채 시간 속을 비행하라 난 이대로 돌아올 수 없는 여행을 떠나 눈을 감고뜨니 당신을 느낄 것만 같아 감은 눈으로 쏟아지는 눈물을 날리는 바람 감을 눈을 뜰 수 없을 만큼 두렵지만은 흐르는 눈물을 닦으며 마음 속으로 셋을 세줘 하나 둘 셋 그리고 이제 모든것이 제자리로 돌아오길 바래 봄이여 아득한 봄이여 두 눈을 감으면 그 곳의 사랑을 주었던 그대의 아련한 그 목소리가 들려 떠나간 그대여 내게로 오라 날 떠난 따스한 봄이여 내게로 오라 떠나간 당신의 마음을 기다리는 나의 맘은 캄캄한 밤하늘의 별만큼이나 힘겹죠 당신의 집앞에 펼쳐진 떨어지는 벚꽃은 아직 아름다운가요 가로등에 걸쳐진 저 시간을 잡아끌어 내 요주머니속에 주워 담고 기다림으로 하루를 보내죠 감은 눈을 뜰 수 없을만큼 두렵지만은 흐르는 눈물을 닦으며 마음 속으로 셋을 세줘 하나 둘 셋 그리고 이제 모든 것이 제자리로 돌아오기를 바래요 감은 눈을 뜰 수 없을만큼 두렵지만은 흐르는 눈물을 닦으며 마음 속으로 셋을 세줘 하나 둘 셋 그리고 이제 모든 것이 제자리로 돌아오기를 바래요 흐르는 눈물을 닦으며 마음 속으로 셋을 세줘 하나 둘 셋 그리고 이제 펼치기
